"MATCH_NUM","NAME_OF_SCOUT","TEAM_NUM","ALLIANCE_COLOR","preGamePosition","preGameBallOnePosition","preGameBallTwoPosition","preGameBallThreePosition","ballOneAuto","ballTwoAuto","ballThreeAuto","autoHotGoalOne","autoHotGoalTwo","autoHotGoalThree","autoColorZone","allianceBallEndTime_checkbox","allianceBallEndTime","teleopInitPosition","highGoalShots_colored","highGoalScores_colored","highGoalShots_white","highGoalScores_white","highGoalShots_goalie","highGoalScores_goalie","lowGoalShots","lowGoalScores","trussThrowShots","trussThrowScores","trussCatchShots","trussCatchScores","passStarts","passRecvHuman","passRecvRobot","shotsBlocked","passesBlocked","fumbles","fumbleDescription","preferredPassStart","preferredPassEnd","caughtBallHuman","caughtBallRobots","collectedBall","pushed","throwsToHumanOverTruss","lineUpToLow","defense_inGoalie","defense_stopRobot","defense_stopGettingBall","robotSpeed","maneuvered","role_defense","role_shooter","role_assister","role_catcher","role_soloCycler","role_soloTrussCatcher","robotBreakage","breakDescription","matchComments"
20,"Kim",3828,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",11,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","false","false","false","false","false","","Useless on both offense and defense. "
21,"Dhiget",3122,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",22,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
21,"Paul",3846,"blue",4,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","defense","false","false","false","false","false","false","",""
21,"Avi",3042,"red",4,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,"","both","false","false","false","collectedBall","false","false","false","false","false","defense_stopGettingBall",2,"maneuvered","defense","shooter","false","catcher","false","false","false","",""
21,"Dhipak",4217,"red",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",26,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","",""
21,"Tyler ",4663,"blue",1,"inCollector","noBall","noBall","lowMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",17,"blue",0,0,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",2,"maneuvered","false","false","false","false","false","false","false","","Consistent low goal shooter"
21,"Tyler ",4663,"blue",1,"inCollector","noBall","noBall","lowMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",17,"blue",0,0,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",2,"maneuvered","false","false","false","false","false","false","false","","Consistent low goal shooter"
21,"Kim",3122,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",13,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",0,"maneuvered","defense","false","false","false","false","false","false","","Clever defensive driver. To Kim, best defense vs. More Robotics all day. "
22,"Bridget",4511,"false",1,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Never moved","That sucked "
22,"Paul",2503,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",33,"false",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","",""
22,"Dhipak",5143,"false",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",3,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",0,"false","defense","false","false","false","false","false","false","","Didnt do anything"
22,"Avi:)",3692,"blue",3,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","false","false",1,"maneuvered","defense","false","false","false","false","false","false","","Weak sob"
22,"Tyler",4182,"red",4,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",10,"red",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","Ignore high goal numbers","Is a catcher robot, and built to score low goals, bad alliance mate"
22,"Kim",93,"red",6,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",19,"red",0,0,0,0,0,0,5,3,0,0,0,0,0,0,2,0,0,0,"","both","false","false","caughtBallRobots","false","pushed","false","false","false","defense_stopRobot","false",0,"maneuvered","defense","shooter","false","false","false","false","false","","Highly effective on a team. Smart, efficient driver. Does not waste time. "
23,"Bridget ",3061,"blue",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",0,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","defense_stopRobot","false",3,"false","defense","shooter","false","false","false","false","false","","This robot is the shit. Def need it on our alliance... So like lets get on that"
23,"Jen",3755,"blue",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","false","on",0,"false",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","defense","false","false","false","false","false","false","",""
23,"Avi",3061,"blue",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","defense_inGoalie","defense_stopRobot","defense_stopGettingBall",3,"false","defense","false","false","false","false","false","false","",""
23,"Tyler ",2177,"red",5,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","pushed","false","lineUpToLow","false","false","false",0,"false","false","shooter","false","false","false","false","false","",""
23,"Paul",3102,"blue",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,"","both","false","false","false","false","pushed","false","false","false","false","false",1,"maneuvered","false","shooter","assister","catcher","false","false","false","",""
30,"Micky",3846,"blue",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",6,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","false","false",1,"false","defense","false","false","false","false","false","false","","Its only a box"
30,"Patrick",5143,"red",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",7,"false",0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,"","ground","false","false","false","collectedBall","false","false","false","false","false","false",1,"false","false","false","assister","false","false","false","false","",""
30,"Brandon",3042,"blue",6,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",13,"false",2,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",2,"false","false","shooter","assister","false","false","false","false","","Bounced from high miss into goal, almost caught a truss pass"
30,"Brandon",3042,"blue",6,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",13,"false",2,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",2,"false","false","shooter","assister","false","false","false","false","","Bounced from high miss into goal, almost caught a truss pass"
32,"Bridget",2052,"red",6,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",13,"white",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","shooter","assister","false","false","false","false","","Shooter doesnt always work"
32,"Alex mccurdy",4511,"blue",5,"inCollector","inCollector","inFrontOfBot","highMake","highMiss","highMiss","autoHotGoalOne","false","false","autoColorZone","on",0,"blue",2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"","none","false","caughtBallHuman","false","collectedBall","false","false","false","false","false","false",2,"false","defense","shooter","false","false","false","false","false","","Bad at collecting, driver also stayed on wrong end of field for most of match"
32,"Izzy",2177,"red",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",36,"false",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",1,"false","defense","false","false","false","false","false","false","","Pushed a ball into other teams goal"
32,"Meg",3054,"blue",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","false",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","","Stayed by the blue goal almost the entire time "
32,"Dhipak",4009,"false",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",4,"false",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","caughtBallHuman","false","false","false","false","false","false","false","false",0,"false","false","shooter","assister","false","false","false","false","",""
32,"Brandon",2977,"blue",6,"inFrontOfBot","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","air","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"false","false","false","false","false","soloCycler","false","false","","They were very easily blocked from shooting. Lost track of passes in this one. "
33,"Alex mccurdy",2472,"blue",6,"inCollector","inCollector","inCollector","noShot","highMiss","highMiss","false","false","false","autoColorZone","on",0,"blue",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",3,"false","false","shooter","false","false","false","false","false","",""
33,"Bredge",3740,"red",5,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",56,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"","ground","false","false","false","false","false","false","false","false","false","false",3,"false","defense","false","false","false","false","false","false","",""
33,"Izzy",4230,"blue",2,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",107,"false",0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","",""
33,"Brandon",4663,"red",1,"noBall","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","","Distracted by fire"
33,"Meg",3278,"blue",3,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","false",0,"blue",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Magic white smoke came out of the middle of the robot, almost needed to be fire extinguished. But the magic smoke stopped, no worries, the robot is probably done for though",""
33,"Dhipak",1816,"false",3,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",6,"false",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","caughtBallHuman","false","collectedBall","false","false","false","false","false","false",1,"false","defense","shooter","assister","false","false","false","false","",""
34,"Izzy",3061,"blue",2,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",55,"false",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","",""
34,"Izzy",3061,"blue",2,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",55,"false",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","",""
34,"Bridge",93,"blue",3,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",2,"false","",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",3,"maneuvered","false","false","false","false","false","false","false","","Issues in the beginning with robot not moving"
34,"Dhipak",4207,"red",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",19,"red",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","false","false","false","false","false","false","false",0,"false","defense","false","false","false","false","soloTrussCatcher","false","","Lots of sitting around"
34,"Alex mccurdy",2264,"blue",6,"inCollector","inCollector","inCollector","noBallOne","highMiss","lowMake","false","false","false","false","on",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","defense_stopRobot","false",2,"false","defense","false","false","false","false","false","false","","Drivers appear to have no idea how to drive a mecanum chassis, overall poor showing"
34,"Kim",4986,"red",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",10,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","false","false",0,"false","defense","false","false","false","false","false","false","","Stronger pushing power than expected for such a small robot. "
34,"Brandon",3313,"red",3,"inFrontOfBot","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","false","on",0,"false",2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","air","false","false","false","false","false","false","false","false","false","false",2,"false","false","shooter","assister","false","soloCycler","false","false","","They were very good. Did not know what they were doing for first half, did not play of fence or defense. "
35,"Bredge",3277,"blue",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",66,"false",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"","ground","false","caughtBallHuman","false","collectedBall","false","false","false","false","false","false",3,"false","false","shooter","false","false","soloCycler","false","false","","Ball got stuck in shooter"
35,"Dhipak",2479,"blue",4,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",6,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","Doesnt have any appendages bot is a rolling rectangle","Nothing but chassis"
35,"B",3828,"false",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","","Did little after auto. "
35,"Izzy",4054,"red",4,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",32,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Spun in circles, collector slammed into another robot and was smashed. No idea what they were trying to do.",""
35,"Alex mccurdy",4181,"blue",5,"noBall","noBall","inCollector","noBallOne","noBallTwo","highMiss","false","false","false","autoColorZone","on",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","defense","false","false","false","false","false","false","","Driver who cant drive mecanum wheels, yet again"
35,"Alex mccurdy",4181,"blue",5,"noBall","noBall","inCollector","noBallOne","noBallTwo","highMiss","false","false","false","autoColorZone","on",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","defense","false","false","false","false","false","false","","Driver who cant drive mecanum wheels, yet again"
35,"Adam",4845,"red",6,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",31,"red",1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"","air","false","false","false","collectedBall","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
35,"Adam",4845,"red",6,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",31,"red",1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"","air","false","false","false","collectedBall","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
35,"Adam",4845,"red",6,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",31,"red",1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"","air","false","false","false","collectedBall","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
36,"Bridget",4217,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",23,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","defense","false","false","false","false","false","robotBreakage","Inside and bumper screwed","Basically did nothing, super tippy"
36,"Bridget",4217,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",23,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","defense","false","false","false","false","false","robotBreakage","Inside and bumper screwed","Basically did nothing, super tippy"
36,"Bridget",4217,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",23,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","defense","false","false","false","false","false","robotBreakage","Inside and bumper screwed","Basically did nothing, super tippy"
36,"Adam",3294,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",5,"blue",0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,"","ground","false","caughtBallHuman","false","false","false","false","false","false","false","false",1,"false","false","false","assister","false","false","false","false","",""
36,"Izzy",706,"blue",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",3,"false",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"maneuvered","false","shooter","false","false","false","false","false","",""
36,"Adam",3294,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",5,"blue",0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,"","ground","false","caughtBallHuman","false","false","false","false","false","false","false","false",1,"false","false","false","assister","false","false","false","false","",""
36,"Adam",3294,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",5,"blue",0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,"","ground","false","caughtBallHuman","false","false","false","false","false","false","false","false",1,"false","false","false","assister","false","false","false","false","",""
36,"Alex mccurdy",4011,"red",1,"inCollector","inCollector","noBall","highMake","highMake","noBallThree","false","false","false","false","on",0,"red",0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,"","air","false","false","false","collectedBall","false","false","false","false","false","false",0,"false","false","shooter","false","false","false","false","false","","Did nothing when it didnt have the ball"
36,"Brandon",5299,"red",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","false","false","false","false","false","","Defense only bot. "
36,"Dhipak",3883,"red",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",9,"red",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Fell out of collector","ground","false","false","false","collectedBall","false","false","false","false","false","false",2,"false","false","shooter","assister","false","false","false","false","","Driver gets front and back confused"
37,"Bridget",3788,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",0,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","none","false","false","false","false","false","false","false","false","false","false",3,"maneuvered","defense","false","false","false","false","false","false","","Actually good defense "
37,"Adam",3018,"blue",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",5,"blue",2,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,"","none","false","false","false","collectedBall","pushed","false","false","false","defense_stopRobot","false",2,"maneuvered","defense","shooter","false","false","false","false","false","",""
37,"Alex mccurdy",3102,"red",1,"inCollector","inCollector","inCollector","highMiss","highMiss","highMiss","false","false","false","autoColorZone","on",0,"red",5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","collectedBall","false","false","false","false","false","false",3,"false","false","shooter","false","false","false","false","false","",""
37,"Izzy",3122,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",12,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","assister","false","false","false","false","",""
37,"Dhipak",2526,"red",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","","Plays adequate defense by pushing"
37,"Brandon",2499,"red",3,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",0,"false",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"maneuvered","false","false","false","false","false","false","false","","Crossed truss in auto. "
38,"Izzy",2503,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",30,"false",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Got rammed. Stopped moving.","Scored in wrong goal."
38,"Alex mccurdy",3839,"blue",4,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"blue",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"","none","false","false","false","collectedBall","false","false","false","defense_inGoalie","defense_stopRobot","false",3,"false","defense","false","false","false","false","false","robotBreakage","Lost a wheel","Very high center of grav, almost tipped several times"
38,"Bridget",4818,"red",4,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",13,"white",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,"","ground","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"false","defense","false","assister","false","false","false","false","",""
38,"Adam",2503,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",24,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"","none","false","false","false","collectedBall","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","robotBreakage","Disconected","Some controversy by refs,solved"
38,"Adam",2503,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",24,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"","none","false","false","false","collectedBall","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","robotBreakage","Disconected","Some controversy by refs,solved"
38,"Brandon",1714,"red",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","false","on",0,"red",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","air","false","caughtBallHuman","caughtBallRobots","false","false","false","false","false","defense_stopRobot","false",2,"false","defense","shooter","assister","false","false","false","false","","Awesome auto"
38,"Dhipak",4539,"false",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",6,"red",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","false","false","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","","Capable of shooting but doesnt attempt"
39,"Bridget",4397,"red",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","false",75,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Disabled",""
39,"Avi",2977,"blue",2,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","pushed","throwsToHumanOverTruss","false","defense_inGoalie","defense_stopRobot","defense_stopGettingBall",0,"false","defense","false","false","false","false","false","false","",""
39,"Brandon",5143,"red",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Pickup thing connected to base slammed onto wall","It was the only moving bot for most off the match. "
39,"Dhipak",3740,"red",2,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",1,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",3,"false","false","false","false","false","false","false","robotBreakage","Didnt move","Ball can easily be stripped bot didnt move"
39,"Izzy",93,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","assister","false","false","false","false","","Apple corps not looking so hot this year. Just touched the ball three times for an assist, cannot shoot, has no auto"
